year,round,pick_overall,round_pick,person_id,person_name,team,signed,bonus,pick_value,school
2024,10,310,25,804255,Seamus Barrett,Los Angeles Dodgers,True,5000,179000,Loyola Marymount University
2024,10,311,26,800811,Jacob Kroeger,Atlanta Braves,True,2500,178800,Maryville U
2024,10,312,27,800953,Brady Day,Philadelphia Phillies,True,176300,178800,Kansas State
2024,10,313,28,687062,Ramsey David,Houston Astros,True,107500,178800,Southeastern University
2024,10,314,29,827636,Trent Youngblood,Arizona Diamondbacks,True,50000,178800,Transylvania University
2024,10,315,30,828364,Jake Jekielek,Texas Rangers,True,20000,178800,Northwood University
2024,11,316,1,701836,Kyle Robinson,Athletics,True,150000,,Texas Tech
2024,11,317,2,815045,Zachary Cawyer,Kansas City Royals,True,150000,,TCU
2024,11,318,3,694541,Alan Espinal,Colorado Rockies,True,200000,,Vanderbilt
2024,11,319,4,824245,Blake Shepardson,Chicago White Sox,True,150000,,University of San Francisco
2024,11,320,5,701726,Merritt Beeker,Washington Nationals,True,150000,,Ball State
2024,11,321,6,822501,Jon Jon Gazdar,St. Louis Cardinals,True,250000,,Austin Peay
2024,11,322,7,807281,Trey Gregory-Alford,Los Angeles Angels,True,1957500,,Coronado HS
2024,11,323,8,815874,Nick Roselli,New York Mets,True,150000,,Binghamton University
2024,11,324,9,805266,Jacob Bimbi,Pittsburgh Pirates,True,180000,,Western Kentucky
2024,11,325,10,827628,Garrett Howe,Cleveland Guardians,True,150000,,Samford University
2024,11,326,11,809840,Micah Ashman,Detroit Tigers,True,150000,,Utah
2024,11,327,12,809933,Steven Brooks,Boston Red Sox,True,200000,,Cal Poly
2024,11,328,13,828489,Andy Polanco,San Francisco Giants,True,150000,,Central Pointe Christian Academy
2024,11,329,14,813958,Edgar Colon,Cincinnati Reds,True,247500,,Felix Varela Senior HS
2024,11,330,15,826141,Sean Barnett,San Diego Padres,True,175000,,Wingate
2024,11,331,16,806070,Mack Estrada,New York Yankees,True,640340,,Northwest Florida State
2024,11,332,17,815654,Eli Lovich,Chicago Cubs,True,650000,,Blue Valley West HS
2024,11,333,18,691733,Christian Little,Seattle Mariners,True,200000,,LSU
2024,11,334,19,801619,Jake Faherty,Miami Marlins,True,200000,,Arkansas
2024,11,335,20,696488,Caedmon Parker,Milwaukee Brewers,False,,,TCU
2024,11,336,21,699530,Cade Citelli,Tampa Bay Rays,True,150000,,Houston
2024,11,337,22,816142,Troy Guthrie,Toronto Blue Jays,True,200000,,Parrish Community HS
2024,11,338,23,827625,Michael Carpenter,Minnesota Twins,True,508500,,Madison College
2024,11,339,24,807792,Sebastian Gongora,Baltimore Orioles,True,150000,,Louisville
2024,11,340,25,826538,Aidan Foeller,Los Angeles Dodgers,True,147500,,Southern Illinois University Carbondale
2024,11,341,26,802117,Patrick Clohisy,Atlanta Braves,True,150000,,St. Louis University
2024,11,342,27,813901,Titan Kennedy-Hayes,Philadelphia Phillies,True,150000,,Austin Peay
2024,11,343,28,828395,Jason Schiavone,Houston Astros,True,150000,,James Madison University
2024,11,344,29,815563,Bo Walker,Arizona Diamondbacks,True,500000,,Starrs Mill HS
2024,11,345,30,701717,Dalton Pence,Texas Rangers,True,350000,,North Carolina
2024,12,346,1,701548,Ali Camarillo,Athletics,True,250000,,Texas A&M
2024,12,347,2,701695,Tommy Molsky,Kansas City Royals,True,150000,,Oklahoma State
2024,12,348,3,700481,Everett Catlett,Colorado Rockies,True,200000,,Georgetown
2024,12,349,4,814453,Nathan Archer,Chicago White Sox,True,150000,,Bowling Green
2024,12,350,5,814384,Alexander Meckley,Washington Nationals,True,150000,,Coastal Carolina
2024,12,351,6,814413,Ian Petrutz,St. Louis Cardinals,True,250000,,Alabama
2024,12,352,7,700992,Fran Oschell III,Los Angeles Angels,True,150000,,Fresno Pacific
2024,12,353,8,822490,Ethan Lanthier,New York Mets,True,150000,,Kansas
2024,12,354,9,812518,Camden Janik,Pittsburgh Pirates,True,120000,,Illinois
2024,12,355,10,692174,Sean Heppner,Cleveland Guardians,True,150000,,University of British Columbia
2024,12,356,11,827672,Jude Warwick,Detroit Tigers,True,247500,,Downers Grove North HS
2024,12,357,12,695551,Brady Tygart,Boston Red Sox,True,300000,,Arkansas
2024,12,358,13,801592,Zander Darby,San Francisco Giants,True,150000,,UC Santa Barbara
2024,12,359,14,825756,Will Cannon,Cincinnati Reds,True,150000,,Auburn
2024,12,360,15,822578,Brandon Butterworth,San Diego Padres,True,150000,,NC State
2024,12,361,16,800957,Brendan Jones,New York Yankees,True,150000,,Kansas State
2024,12,362,17,701220,Daniel Avitia,Chicago Cubs,True,150000,,Grand Canyon University
2024,12,363,18,822462,Evan Truitt,Seattle Mariners,True,150000,,Charleston Southern
2024,12,364,19,683353,Connor Caskenette,Miami Marlins,True,100000,,Purdue
2024,12,365,20,824620,Tyson Hardin,Milwaukee Brewers,True,147500,,Mississippi State
2024,12,366,21,813922,Jack Lines,Tampa Bay Rays,True,397500,,TNXL Academy
2024,12,367,22,703566,Carson Messina,Toronto Blue Jays,True,550000,,Summerville HS
2024,12,368,23,800875,Christian Becerra,Minnesota Twins,True,150000,,California
2024,12,369,24,811083,Andrew Tess,Baltimore Orioles,True,347500,,Calvary Christian HS
2024,12,370,25,701808,Cody Morse,Los Angeles Dodgers,True,147500,,Weatherford College
2024,12,371,26,826931,Cayman Goode,Atlanta Braves,True,161500,,Douglas S. Freeman School
2024,12,372,27,687954,A.J. Wilson,Philadelphia Phillies,True,50000,,UNC Charlotte
2024,12,373,28,822456,Ryan Verdugo,Houston Astros,True,172500,,CSU Bakersfield
2024,12,374,29,802482,John West,Arizona Diamondbacks,True,150000,,Boston College
2024,12,375,30,807256,Josh Springer,Texas Rangers,True,200000,,Corona Senior HS
2024,13,376,1,803314,Riley Huge,Athletics,True,150000,,Winthrop
2024,13,377,2,814528,Sam Kulasingam,Kansas City Royals,True,150000,,Air Force
2024,13,378,3,820830,Justin Loer,Colorado Rockies,True,150000,,LSU
2024,13,379,4,703670,Pierce George,Chicago White Sox,True,197500,,Alabama
2024,13,380,5,825926,Bryant Olson,Washington Nationals,True,150000,,Duke
2024,13,381,6,822463,Nolan Sparks,St. Louis Cardinals,True,250000,,University of Rochester
2024,13,382,7,702586,Fulton Lockhart,Los Angeles Angels,True,150000,,Central Florida
2024,13,383,8,822161,R.J. Gordon,New York Mets,True,150000,,Oregon
2024,13,384,9,823791,Matt McShane,Pittsburgh Pirates,True,150000,,Saint Joseph's
2024,13,385,10,701750,Bennett Thompson,Cleveland Guardians,True,150000,,Oregon
2024,13,386,11,827640,Lucas Elissalt,Detroit Tigers,True,187500,,Chipola College
2024,13,387,12,801873,Shea Sprague,Boston Red Sox,True,155000,,North Carolina
2024,13,388,13,825095,Drake George,San Francisco Giants,True,150000,,Lewis-Clark State
2024,13,389,14,803174,Anthony Stephan,Cincinnati Reds,True,150000,,Virginia
2024,13,390,15,822459,Matthew Watson,San Diego Padres,True,150000,,Texas A&M - Corpus Christi
2024,13,391,16,827665,Dillon Lewis,New York Yankees,True,150000,,Queens University of Charlotte
2024,13,392,17,809767,Evan Aschenbeck,Chicago Cubs,True,150000,,Texas A&M
2024,13,393,18,694806,Brandon Eike,Seattle Mariners,True,150000,,VCU
2024,13,394,19,691794,Cody Schrier,Miami Marlins,True,150000,,UCLA
2024,13,395,20,820833,Joey Broughton,Milwaukee Brewers,True,535000,,Northville HS
2024,13,396,21,824615,Connor Hujsak,Tampa Bay Rays,True,150000,,Mississippi State
2024,13,397,22,801903,Brock Tibbitts,Toronto Blue Jays,True,150000,,Indiana
2024,13,398,23,828492,Xavier Kolhosser,Minnesota Twins,True,150000,,St Johns U
2024,13,399,24,827317,Brandon Downer,Baltimore Orioles,True,150000,,California Baptist University
2024,13,400,25,814525,Mike Villani,Los Angeles Dodgers,True,147500,,Long Beach State
2024,13,401,26,803475,Colby Jones,Atlanta Braves,True,150000,,Northwest Florida St Col
2024,13,402,27,823136,Tegan Cain,Philadelphia Phillies,True,150000,,Kansas
2024,13,403,28,809863,Bryce Boettcher,Houston Astros,True,150000,,Oregon
2024,13,404,29,695486,Kyle Ayers,Arizona Diamondbacks,True,150000,,TCU
2024,13,405,30,827604,Aidan Deakins,Texas Rangers,True,150000,,Wabash Valley College
2024,14,406,1,678163,Ryan Magdic,Athletics,True,35000,,Missouri
2024,14,407,2,826940,Kyle DeGroat,Kansas City Royals,True,347500,,Wallkill Senior HS
2024,14,408,3,821456,Sam Gerth,Colorado Rockies,True,300000,,Navarro College
2024,14,409,4,811958,Justin Sinibaldi,Chicago White Sox,True,150000,,Rutgers
2024,14,410,5,701347,Yoel Tejeda Jr.,Washington Nationals,True,225000,,Florida State
2024,14,411,6,826314,Mason Burns,St. Louis Cardinals,True,80000,,Western Kentucky
2024,14,412,7,695402,Najer Victor,Los Angeles Angels,True,150000,,Central Florida
2024,14,413,8,691027,Tanner Witt,New York Mets,True,222500,,Texas
2024,14,414,9,694786,Ian Farrow,Pittsburgh Pirates,True,25000,,Florida Gulf Coast University
2024,14,415,10,825761,Ryan Cesarini,Cleveland Guardians,True,150000,,Saint Joseph's
2024,14,416,11,813796,Preston Howey,Detroit Tigers,True,150000,,St. Mary's College
2024,14,417,12,827635,Alex Bouchard,Boston Red Sox,True,150000,,Lehigh
2024,14,418,13,815877,Jeremiah Jenkins,San Francisco Giants,True,150000,,University of Maine
2024,14,419,14,813913,Adrian Areizaga,Cincinnati Reds,False,,,Leadership Christian Academy
2024,14,420,15,826545,Brendan Durfee,San Diego Padres,True,150000,,UC Santa Barbara
2024,14,421,16,809719,Austin Green,New York Yankees,True,150000,,Texas Tech
2024,14,422,17,815133,Cameron Sisneros,Chicago Cubs,True,100000,,East Tennessee State
2024,14,423,18,694318,Austin St. Laurent,Seattle Mariners,True,75000,,Appalachian State
2024,14,424,19,701784,Cam Clayton,Miami Marlins,True,150000,,Washington
2024,14,425,20,825763,James Nunnallee,Milwaukee Brewers,False,,,Lightridge HS
2024,14,426,21,700987,Ryan Schiefer,Tampa Bay Rays,True,150000,,Arizona State
2024,14,427,22,701540,J.R. Freethy,Toronto Blue Jays,True,150000,,Nevada
2024,14,428,23,827526,Jacob Kisting,Minnesota Twins,True,125000,,Bradley University
2024,14,429,24,828494,Cohen Achen,Baltimore Orioles,True,25000,,Lindsey Wilson Col
2024,14,430,25,811668,Will Gagnon,Los Angeles Dodgers,True,147500,,Reedley College
2024,14,431,26,701653,Mason Guerra,Atlanta Braves,True,150000,,Oregon State
2024,14,432,27,801358,Jared Spencer,Philadelphia Phillies,False,,,Indiana State
2024,14,433,28,827698,Ryan Mathiesen,Houston Astros,True,150000,,The Master's University
2024,14,434,29,808837,Braden Quinn,Arizona Diamondbacks,True,150000,,Connecticut
2024,14,435,30,803015,Ben Hartl,Texas Rangers,True,150000,,Kansas
2024,15,436,1,813768,Blake Hammond,Athletics,True,150000,,Santa Clara
2024,15,437,2,824623,Tyler Davis,Kansas City Royals,True,100000,,Mississippi State
2024,15,438,3,825933,Luke Thelen,Colorado Rockies,True,150000,,Western Michigan
2024,15,439,4,823115,Mason Moore,Chicago White Sox,True,150000,,Kentucky
2024,15,440,5,806550,Sir Jamison Jones,Washington Nationals,True,500000,,St. Rita HS
2024,15,441,6,813291,Sam Brodersen,St. Louis Cardinals,True,150000,,Louisiana Tech
2024,15,442,7,813943,Balian Caraballo,Los Angeles Angels,True,150000,,Reborn Christian Academy
2024,15,443,8,699257,Owen Woodward,New York Mets,True,150000,,U Houston
2024,15,444,9,805356,Ethan Lege,Pittsburgh Pirates,True,25000,,Ole Miss
2024,15,445,10,701422,Conner Whittaker,Cleveland Guardians,True,150000,,Florida State
2024,15,446,11,822487,Zach MacDonald,Detroit Tigers,True,150000,,Miami University
2024,15,447,12,813745,Joey Gartrell,Boston Red Sox,True,150000,,University of Portland
2024,15,448,13,690367,Evan Gray,San Francisco Giants,True,25000,,St. Louis University
2024,15,449,14,804111,Jordan Little,Cincinnati Reds,True,150000,,Virginia Tech
2024,15,450,15,823801,Tanner Smith,San Diego Padres,True,150000,,Harvard
2024,15,451,16,828319,Marshall Toole,New York Yankees,True,150000,,Wofford
2024,15,452,17,810070,Hayden Frank,Chicago Cubs,True,150000,,Lipscomb University
2024,15,453,18,825099,Thomas Higgins,Seattle Mariners,True,150000,,Georgia Southern
2024,15,454,19,815515,Coen Niclai,Miami Marlins,False,,,Robert Service HS
2024,15,455,20,695605,Travis Smith,Milwaukee Brewers,True,462500,,Kentucky
2024,15,456,21,827613,Derek Datil,Tampa Bay Rays,True,150000,,Antonio Lucchetti HS
2024,15,457,22,828496,Jonathan Todd,Toronto Blue Jays,True,5000,,Western Carolina U
2024,15,458,23,828497,Cole Peschl,Minnesota Twins,True,150000,,Campbell U
2024,15,459,24,686811,Carter Rustad,Baltimore Orioles,True,50000,,Missouri
2024,15,460,25,815518,Erik Parker,Los Angeles Dodgers,False,,,North Gwinnett HS
2024,15,461,26,826928,Owen Carey,Atlanta Braves,True,150000,,Londonderry HS
2024,15,462,27,826939,Luke Gabrysh,Philadelphia Phillies,True,100000,,Saint Joseph's
2024,15,463,28,826164,Drew Vogel,Houston Astros,True,130000,,Murray State University
2024,15,464,29,701793,Rocco Reid,Arizona Diamondbacks,True,150000,,Clemson
2024,15,465,30,827670,Brooks Fowler,Texas Rangers,True,150000,,Oral Roberts
2024,16,466,1,824606,Connor Spencer,Athletics,False,,,Ole Miss
2024,16,467,2,688474,Andrew Morones,Kansas City Royals,True,50000,,Cal State Fullerton
2024,16,468,3,822624,Kevin Fitzer,Colorado Rockies,True,100000,,Marjory Stoneman Douglas HS
2024,16,469,4,690996,T.J. McCants,Chicago White Sox,True,75000,,Alabama
2024,16,470,5,814487,Nolan Hughes,Washington Nationals,True,150000,,Xavier
2024,16,471,6,811765,Deniel Ortiz,St. Louis Cardinals,True,200000,,Southeastern Oklahoma State University
2024,16,472,7,822654,Will Gervase,Los Angeles Angels,True,150000,,Wake Forest
2024,16,473,8,810840,Josh Blum,New York Mets,True,150000,,USC
2024,16,474,9,826536,Brian Curley,Pittsburgh Pirates,False,,,VCU
2024,16,475,10,825757,Jacob Remily,Cleveland Guardians,True,150000,,Maryknoll HS
2024,16,476,11,806483,Anson Seibert,Detroit Tigers,False,,,Blue Valley Southwest HS
2024,16,477,12,828499,Griffin Kilander,Boston Red Sox,True,60000,,Wayne St U
2024,16,478,13,802000,Tyler Switalski,San Francisco Giants,True,162500,,West Virginia
2024,16,479,14,695740,Jimmy Romano,Cincinnati Reds,True,150000,,Duke
2024,16,480,15,703673,Kasen Wells,San Diego Padres,True,150000,,Weatherford College
2024,16,481,16,814392,Xavier Rivas,New York Yankees,True,150000,,Ole Miss
2024,16,482,17,687115,Christian Gordon,Chicago Cubs,True,90000,,VCU
2024,16,483,18,701828,Wyatt Lunsford-Shenkman,Seattle Mariners,True,150000,,East Carolina
2024,16,484,19,827388,Eric Rataczak,Miami Marlins,True,75000,,Niagara U
2024,16,485,20,803848,Jayden Dubanewicz,Milwaukee Brewers,True,665000,,Marjory Stoneman Douglas HS
2024,16,486,21,803067,Brady Marget,Tampa Bay Rays,True,125000,,Tulane
2024,16,487,22,814508,Colby Martin,Toronto Blue Jays,True,75000,,Southeastern University
2024,16,488,23,815063,Aidan Haugh,Minnesota Twins,False,,,North Carolina
2024,16,489,24,825582,Nate George,Baltimore Orioles,True,455000,,Minooka Community HS
2024,16,490,25,822627,Evan Shaw,Los Angeles Dodgers,True,122500,,Kansas
2024,16,491,26,828335,Titus Dumitru,Atlanta Braves,True,150000,,New Mexico State
2024,16,492,27,813864,Eli Trop,Philadelphia Phillies,True,100000,,Pennsylvania
2024,16,493,28,809343,Bryce Mayer,Houston Astros,True,175812,,Missouri
2024,16,494,29,804502,Dawson Brown,Arizona Diamondbacks,True,50000,,Georgia Tech
2024,16,495,30,823793,Eric Loomis,Texas Rangers,True,150000,,Missouri State
2024,17,496,1,828502,Aidan Layton,Athletics,True,25000,,Seton Hill U
2024,17,497,2,826045,Dane Burns,Kansas City Royals,False,,,No School
2024,17,498,3,823089,Nolan Clifford,Colorado Rockies,True,50000,,Creighton
2024,17,499,4,688509,Lyle Miller-Green,Chicago White Sox,True,25000,,Austin Peay
2024,17,500,5,696491,Gavin Bruni,Washington Nationals,True,150000,,Ohio State
2024,17,501,6,825576,Brandt Thompson,St. Louis Cardinals,True,10000,,Missouri State
2024,17,502,7,813429,Lucas Ramirez,Los Angeles Angels,True,150000,,American Heritage School
2024,17,503,8,695276,Jacoby Long,New York Mets,True,150000,,Miami
2024,17,504,9,814429,Andrew Patrick,Pittsburgh Pirates,True,150000,,Wright State
2024,17,505,10,695661,Logan McGuire,Cleveland Guardians,True,150000,,Georgia Tech
2024,17,506,11,815531,Gabriel Rosado,Detroit Tigers,True,150000,,Carlos Beltran Baseball Academy
2024,17,507,12,813944,Yan Cruz,Boston Red Sox,True,150000,,Academia Presbiteriana HS
2024,17,508,13,827500,Hunter Dryden,San Francisco Giants,True,50000,,Whitworth University
2024,17,509,14,695787,Trent Hodgdon,Cincinnati Reds,True,150000,,University of South Carolina Upstate
2024,17,510,15,810838,Ryan Jackson,San Diego Padres,True,100000,,USC
2024,17,511,16,826142,JoJo Jackson,New York Yankees,True,150000,,Georgia State
2024,17,512,17,814118,Ben Johnson,Chicago Cubs,True,50000,,Georgia Southern
2024,17,513,18,801653,Harrison Kreiling,Seattle Mariners,True,50000,,U Nebraska Omaha
2024,17,514,19,678093,Micah McDowell,Miami Marlins,True,100000,,Oregon State
2024,17,515,20,815655,Cooper Malamazian,Milwaukee Brewers,False,,,Nazareth Academy
2024,17,516,21,800883,Andres Galan,Tampa Bay Rays,True,180000,,California
2024,17,517,22,827332,Gavin Smith,Toronto Blue Jays,True,200000,,Valley Christian HS
2024,17,518,23,823295,Jay Thomason,Minnesota Twins,True,50000,,Air Force
2024,17,519,24,828504,Iziah Salinas,Baltimore Orioles,True,150000,,Cowley County CC
2024,17,520,25,800715,Jackson Nicklaus,Los Angeles Dodgers,True,147500,,Oklahoma
2024,17,521,26,822465,Jacob Shafer,Atlanta Braves,True,75000,,UNC Wilmington
2024,17,522,27,813869,Ryan Degges,Philadelphia Phillies,True,150000,,UNC Charlotte
2024,17,523,28,825334,Ethan Wagner,Houston Astros,True,150000,,P27 Academy
2024,17,524,29,813667,Drake Frize,Arizona Diamondbacks,False,,,University of San Diego
2024,17,525,30,828506,Joey Danielson,Texas Rangers,True,25000,,North Dakota St U
2024,18,526,1,701512,Tucker Novotny,Athletics,True,125000,,Minnesota
2024,18,527,2,827474,Corey Cousin,Kansas City Royals,True,347500,,Slidell HS
2024,18,528,3,812407,Tyler Hampu,Colorado Rockies,True,50000,,Austin Peay
2024,18,529,4,822473,Liam Paddack,Chicago White Sox,True,172500,,Gonzaga
2024,18,530,5,695493,Teo Banks,Washington Nationals,True,150000,,Tulane
2024,18,531,6,802353,Christian Martin,St. Louis Cardinals,True,150000,,Virginia Tech
2024,18,532,7,702574,David Mershon,Los Angeles Angels,True,405000,,Mississippi State
2024,18,533,8,827392,Jace Hampson,New York Mets,True,150000,,Lynnwood HS
2024,18,534,9,827620,Jake Shirk,Pittsburgh Pirates,True,25000,,Wright State
2024,18,535,10,801555,Izaak Martinez,Cleveland Guardians,True,25000,,Puerto Rico Baseball Academy
2024,18,536,11,828508,Bryce Alewine,Detroit Tigers,True,150000,,Southern Union St JC
2024,18,537,12,824613,Cole Tolbert,Boston Red Sox,True,50000,,U Mississippi
2024,18,538,13,695421,Ryan Slater,San Francisco Giants,True,125000,,Florida
2024,18,539,14,803630,Jalen Hairston,Cincinnati Reds,True,297500,,State College of Florida Manatee - Sarasota
2024,18,540,15,809372,Victor Figueroa,San Diego Padres,True,150000,,Florida Southwestern State Col
